Fecha,Hora,CE,N,NE,NE2,NO,NO2,SE2,SO,SO2
2014-02-06,12,22.800000,,18.400000,14.200000,25.400000,,13.000000,3.000000,20.300000
2014-02-06,13,21.200000,,22.600000,14.700000,24.000000,,14.300000,3.200000,16.600000
2014-02-06,14,20.400000,,21.100000,15.600000,23.900000,,12.100000,3.600000,17.500000
2014-02-06,15,22.900000,,11.300000,15.000000,21.500000,,13.200000,4.200000,19.800000
2014-02-06,16,22.400000,,12.000000,15.500000,18.000000,,13.300000,4.100000,16.600000
2014-02-06,17,20.500000,,12.800000,17.100000,20.200000,,14.800000,5.400000,17.300000
2014-02-06,18,22.300000,,14.400000,17.200000,26.200000,,14.200000,5.800000,18.600000
2014-02-06,19,23.100000,,15.100000,19.000000,26.400000,,13.200000,6.100000,15.800000
2014-02-06,20,22.700000,,12.500000,19.600000,26.100000,,12.300000,7.300000,12.900000
2014-02-06,21,20.100000,,9.600000,19.100000,19.500000,,12.000000,6.200000,11.700000
2014-02-06,22,17.300000,,6.800000,18.600000,,,8.200000,6.300000,10.900000
2014-02-06,23,13.000000,,5.500000,,,,6.900000,7.200000,8.900000
2014-02-07,00,,,4.600000,15.000000,,,5.200000,8.800000,11.300000
2014-02-07,01,,,3.800000,12.200000,,,3.900000,5.400000,11.400000
2014-02-07,02,,,3.700000,,,,4.200000,7.300000,11.800000
2014-02-07,03,,,3.400000,,,,4.600000,21.500000,9.500000
2014-02-07,04,20.200000,,4.500000,11.400000,,,5.600000,24.900000,7.800000
2014-02-07,05,17.300000,,8.000000,15.600000,14.100000,,9.100000,27.400000,7.700000
2014-02-07,06,19.300000,,8.200000,18.000000,17.900000,,10.800000,16.000000,11.000000
2014-02-07,07,21.900000,,13.000000,20.700000,24.300000,,14.200000,7.300000,21.000000
2014-02-07,08,22.600000,,15.200000,25.800000,24.800000,,12.600000,3.000000,22.300000
2014-02-07,09,22.500000,,15.300000,24.600000,23.400000,,8.300000,2.300000,28.100000
2014-02-07,10,23.800000,,14.400000,25.200000,20.000000,,9.500000,2.500000,30.200000
2014-02-07,11,25.500000,,16.100000,22.300000,21.600000,,12.100000,2.800000,33.800000
2014-02-07,12,25.900000,,17.600000,21.300000,23.600000,,17.800000,4.400000,32.700000
2014-02-07,13,32.300000,,15.400000,19.900000,23.500000,,18.500000,3.700000,28.100000
2014-02-07,14,37.300000,,15.000000,15.200000,32.900000,,19.800000,5.300000,26.400000
2014-02-07,15,34.700000,,15.000000,15.800000,38.800000,,19.500000,7.700000,39.000000
2014-02-07,16,34.700000,,17.700000,18.200000,38.000000,,11.500000,8.600000,41.700000
2014-02-07,17,36.300000,,20.100000,20.500000,40.200000,,13.300000,14.300000,42.100000
2014-02-07,18,34.200000,,19.800000,20.300000,37.000000,,17.500000,13.300000,47.700000
2014-02-07,19,28.700000,,16.800000,17.500000,32.400000,,14.500000,3.500000,43.600000
2014-02-07,20,24.400000,,14.000000,15.900000,25.100000,,12.500000,5.500000,42.800000
2014-02-07,21,24.100000,,13.100000,16.000000,25.500000,,10.900000,6.600000,41.700000
2014-02-07,22,27.000000,,12.800000,17.200000,24.100000,,8.600000,6.800000,44.100000
2014-02-07,23,28.100000,,12.700000,16.900000,29.200000,,8.300000,6.200000,44.900000
2014-02-08,00,26.500000,,12.600000,16.200000,27.600000,,6.700000,6.100000,42.600000
2014-02-08,01,25.400000,,10.000000,15.500000,29.700000,,5.300000,7.300000,41.200000
2014-02-08,02,21.500000,,9.900000,16.400000,26.600000,,4.900000,10.700000,38.600000
2014-02-08,03,23.200000,,10.700000,14.700000,25.100000,,6.100000,6.000000,39.600000
2014-02-08,04,25.900000,,13.900000,15.300000,26.300000,,5.900000,11.700000,40.400000
2014-02-08,05,29.500000,,13.800000,13.600000,26.200000,,6.400000,10.200000,42.400000
2014-02-08,06,26.700000,,13.600000,15.600000,25.500000,,9.800000,9.500000,46.400000
2014-02-08,07,23.300000,,12.300000,15.900000,26.200000,,8.400000,8.100000,64.100000
2014-02-08,08,28.800000,,14.900000,17.300000,29.300000,,13.300000,4.700000,81.400000
2014-02-08,09,47.400000,,22.500000,18.500000,32.400000,,19.400000,3.800000,41.900000
2014-02-08,10,68.100000,,31.900000,18.400000,54.000000,,21.100000,3.600000,52.000000
2014-02-08,11,91.100000,,29.300000,23.200000,78.100000,,31.000000,7.600000,90.100000
2014-02-08,12,92.300000,,26.400000,21.300000,86.600000,,37.900000,10.400000,79.300000
2014-02-08,13,71.100000,,27.800000,24.100000,61.600000,,33.700000,13.600000,50.400000
2014-02-08,14,64.900000,,29.400000,27.600000,61.300000,,34.200000,21.300000,38.400000
2014-02-08,15,40.900000,,25.200000,30.000000,61.100000,,25.700000,97.500000,39.100000
2014-02-08,16,41.700000,,24.000000,29.000000,58.500000,,18.800000,87.000000,33.000000
2014-02-08,17,37.800000,,24.000000,28.400000,60.600000,,17.600000,67.700000,33.000000
2014-02-08,18,44.100000,,27.700000,25.500000,60.900000,,22.800000,61.000000,33.400000
2014-02-08,19,40.500000,,27.100000,25.100000,56.800000,,26.100000,11.800000,37.600000
2014-02-08,20,36.900000,,25.200000,23.700000,49.800000,,22.200000,23.600000,32.800000
2014-02-08,21,33.500000,,18.000000,22.300000,45.200000,,22.800000,16.400000,33.100000
2014-02-08,22,29.000000,,17.500000,22.600000,37.100000,,23.500000,17.700000,42.200000
2014-02-08,23,24.700000,,18.800000,19.200000,31.700000,,23.500000,25.300000,59.600000
2014-02-09,00,21.600000,,18.500000,18.900000,30.100000,,21.800000,23.900000,58.300000
2014-02-09,01,20.900000,,16.900000,20.700000,30.300000,,22.500000,39.100000,52.800000
2014-02-09,02,20.800000,,16.300000,19.300000,29.500000,,23.200000,36.800000,40.000000
2014-02-09,03,24.800000,,16.500000,18.200000,30.900000,,22.500000,50.700000,40.500000
2014-02-09,04,26.200000,,16.900000,19.000000,34.200000,,22.800000,55.900000,22.200000
2014-02-09,05,31.300000,,15.400000,19.900000,44.900000,,23.900000,52.400000,18.400000
2014-02-09,06,35.700000,,14.400000,22.500000,41.900000,,25.200000,53.400000,16.300000
2014-02-09,07,30.400000,,16.300000,23.300000,42.500000,,25.200000,52.600000,13.500000
2014-02-09,08,33.700000,,25.100000,24.000000,39.100000,,37.200000,52.600000,18.200000
2014-02-09,09,40.000000,,33.900000,21.000000,33.900000,,40.000000,37.400000,11.400000
2014-02-09,10,45.500000,,20.200000,,42.000000,,29.100000,22.200000,10.200000
2014-02-09,11,53.500000,,27.700000,,58.800000,,18.600000,28.200000,23.800000
2014-02-09,12,51.100000,,16.300000,,57.900000,,16.800000,57.700000,30.400000
2014-02-09,13,42.500000,,16.200000,16.900000,37.700000,,15.200000,61.200000,25.300000
2014-02-09,14,25.500000,,13.600000,18.500000,31.500000,,22.200000,60.700000,21.900000
2014-02-09,15,20.700000,,14.800000,,23.900000,,25.200000,47.500000,15.600000
2014-02-09,16,,,17.200000,23.600000,,,14.800000,40.800000,12.600000
2014-02-09,17,,,12.800000,,,,9.800000,63.600000,14.100000
2014-02-09,18,,,16.600000,20.600000,,,13.700000,76.100000,12.600000
2014-02-09,19,28.800000,,15.500000,24.100000,,,32.200000,71.100000,13.100000
2014-02-09,20,29.900000,,20.600000,23.600000,31.600000,,32.300000,71.000000,16.100000
2014-02-09,21,28.200000,,19.500000,26.700000,44.400000,,26.800000,78.100000,16.800000
2014-02-09,22,25.500000,,21.000000,26.700000,38.200000,,25.700000,73.100000,22.200000
2014-02-09,23,34.100000,,20.800000,27.000000,35.400000,,21.800000,66.700000,18.000000
2014-02-10,00,40.200000,,20.400000,26.100000,30.500000,,22.600000,60.500000,17.100000
2014-02-10,01,39.500000,,17.100000,23.600000,27.000000,,18.400000,58.500000,19.600000
2014-02-10,02,37.300000,,16.500000,20.900000,30.400000,,18.600000,52.800000,13.400000
2014-02-10,03,32.900000,,16.200000,21.500000,28.600000,,19.200000,49.300000,9.000000
2014-02-10,04,30.600000,,14.500000,21.600000,,,19.000000,48.300000,17.700000
2014-02-10,05,27.000000,,18.800000,22.000000,,,22.100000,54.400000,10.100000
2014-02-10,06,30.900000,,18.400000,24.500000,38.800000,,23.700000,33.300000,10.400000
2014-02-10,07,33.000000,,20.300000,26.600000,44.100000,,30.300000,9.200000,37.000000
2014-02-10,08,42.000000,,25.100000,28.000000,36.400000,,36.700000,9.400000,50.600000
2014-02-10,09,51.400000,,32.500000,23.400000,31.100000,,47.300000,16.700000,22.100000
2014-02-10,10,52.500000,,33.100000,19.900000,32.800000,,25.100000,8.300000,18.400000
2014-02-10,11,62.200000,,12.100000,16.600000,36.100000,,16.300000,20.600000,39.400000
2014-02-10,12,30.100000,,6.900000,14.800000,43.800000,,14.800000,20.400000,28.300000
2014-02-10,13,26.100000,,5.900000,14.800000,21.700000,,11.300000,4.600000,18.300000
2014-02-10,14,18.000000,,6.300000,15.700000,9.900000,,8.500000,3.500000,13.800000
2014-02-10,15,13.500000,,7.400000,15.700000,9.300000,,15.100000,5.000000,11.300000
2014-02-10,16,13.200000,,8.600000,17.400000,9.900000,,15.300000,4.900000,9.700000
2014-02-10,17,18.600000,,7.600000,24.200000,12.300000,,16.100000,20.000000,10.200000
2014-02-10,18,20.000000,,10.600000,25.200000,16.100000,,20.500000,36.200000,16.600000
2014-02-10,19,,,13.800000,26.400000,18.800000,,23.200000,25.400000,14.200000
2014-02-10,20,,,16.500000,25.900000,18.500000,,16.300000,15.900000,8.400000
2014-02-10,21,,,16.600000,22.500000,29.100000,,18.900000,14.400000,9.300000
2014-02-10,22,20.700000,,10.200000,16.300000,25.400000,,11.800000,19.000000,12.600000
2014-02-10,23,19.000000,,11.600000,,16.000000,,8.200000,13.800000,11.500000
2014-02-11,00,17.300000,,7.700000,17.200000,12.300000,,8.200000,24.000000,10.000000
2014-02-11,01,13.800000,,9.300000,16.200000,,,7.800000,22.000000,8.600000
2014-02-11,02,12.100000,,6.300000,15.000000,,,7.700000,20.000000,6.900000
2014-02-11,03,11.100000,,5.600000,14.200000,15.400000,,7.600000,19.000000,6.400000
2014-02-11,04,10.000000,,5.700000,14.800000,13.900000,,7.000000,19.500000,7.000000
2014-02-11,05,9.400000,,6.000000,15.500000,13.500000,,7.600000,18.000000,6.500000
2014-02-11,06,10.200000,,8.200000,14.400000,11.800000,,8.700000,10.800000,10.000000
2014-02-11,07,11.300000,,8.000000,15.200000,13.500000,,8.500000,9.200000,13.700000
2014-02-11,08,11.000000,,8.300000,16.100000,10.800000,,10.300000,5.000000,15.500000
2014-02-11,09,11.800000,,8.200000,13.900000,13.100000,,10.300000,4.800000,15.800000
2014-02-11,10,11.000000,,7.700000,13.800000,13.300000,,12.000000,4.700000,16.200000
2014-02-11,11,11.800000,,7.200000,14.400000,13.300000,,9.300000,5.400000,15.200000
2014-02-11,12,11.900000,,7.600000,13.500000,15.100000,,8.600000,7.800000,17.900000
2014-02-11,13,13.600000,,7.900000,13.400000,15.200000,,8.800000,5.600000,19.500000
2014-02-11,14,12.800000,,8.000000,11.800000,11.500000,,7.300000,5.700000,15.100000
2014-02-11,15,12.000000,,8.200000,13.300000,11.300000,,7.300000,6.100000,15.600000
2014-02-11,16,14.700000,,9.600000,13.800000,14.700000,,8.200000,9.700000,16.100000
2014-02-11,17,19.100000,,11.500000,15.400000,20.600000,,12.200000,11.200000,19.000000
2014-02-11,18,19.700000,,11.500000,15.200000,24.100000,,13.700000,12.700000,20.800000
2014-02-11,19,19.000000,,11.500000,14.700000,22.900000,,11.100000,11.500000,20.900000
2014-02-11,20,18.700000,,12.100000,13.100000,22.800000,,11.000000,6.500000,17.100000
2014-02-11,21,19.500000,,10.600000,13.100000,21.100000,,12.100000,5.900000,18.400000
2014-02-11,22,19.900000,,10.200000,13.600000,24.200000,,10.100000,7.300000,19.500000
2014-02-11,23,20.000000,,11.300000,12.100000,23.700000,,9.000000,6.600000,17.900000
2014-02-12,00,18.000000,,8.500000,11.200000,24.500000,,7.600000,10.700000,17.400000
2014-02-12,01,17.500000,,5.800000,,24.100000,,6.800000,11.600000,16.400000
2014-02-12,02,18.300000,,4.700000,10.200000,23.800000,,5.200000,16.300000,16.700000
2014-02-12,03,18.600000,,5.000000,8.900000,23.400000,,4.900000,15.600000,16.000000
2014-02-12,04,18.600000,,5.600000,9.800000,22.800000,,5.100000,11.100000,16.400000
2014-02-12,05,18.700000,,7.200000,,21.000000,,6.500000,16.900000,16.300000
2014-02-12,06,19.400000,,11.600000,13.900000,21.700000,,14.300000,12.800000,22.300000
2014-02-12,07,19.400000,,15.000000,19.400000,22.300000,,17.500000,8.300000,29.800000
2014-02-12,08,19.200000,,15.400000,19.300000,17.100000,,14.200000,6.900000,38.700000
2014-02-12,09,26.700000,,14.000000,16.300000,18.800000,,17.800000,1.600000,33.700000
2014-02-12,10,35.400000,,13.700000,14.100000,19.500000,,15.100000,3.100000,45.200000
2014-02-12,11,43.200000,,12.500000,13.700000,22.600000,,17.800000,15.900000,46.200000
2014-02-12,12,44.400000,,10.000000,14.000000,30.500000,,18.400000,24.800000,42.100000
2014-02-12,13,42.300000,,8.900000,17.000000,36.800000,,17.900000,10.000000,37.600000
2014-02-12,14,38.800000,,14.600000,18.500000,36.300000,,15.600000,15.600000,34.200000
2014-02-12,15,34.600000,,13.100000,19.700000,32.000000,,16.900000,9.600000,28.300000
2014-02-12,16,34.400000,,15.900000,23.700000,30.700000,,17.900000,7.200000,27.000000
2014-02-12,17,35.100000,,17.500000,25.900000,32.600000,,23.400000,23.900000,27.600000
2014-02-12,18,42.700000,,21.800000,28.900000,38.000000,,19.000000,19.000000,28.300000
2014-02-12,19,48.600000,,22.100000,26.400000,40.900000,,30.900000,17.600000,30.500000
2014-02-12,20,43.600000,,25.000000,31.200000,46.900000,,40.400000,16.900000,31.300000
2014-02-12,21,39.800000,,25.600000,33.800000,42.900000,,35.100000,24.300000,35.500000
2014-02-12,22,41.300000,,27.100000,34.200000,50.300000,,34.500000,40.800000,28.900000
2014-02-12,23,38.200000,,27.200000,29.900000,48.600000,,24.300000,43.600000,27.500000
2014-02-13,00,35.400000,,24.700000,27.300000,41.400000,,20.100000,35.500000,24.700000
2014-02-13,01,34.700000,,23.800000,29.100000,43.800000,,20.700000,27.600000,22.300000
2014-02-13,02,36.500000,,20.900000,30.300000,41.600000,,14.700000,32.000000,30.900000
2014-02-13,03,36.800000,,21.700000,29.300000,45.800000,,17.100000,43.200000,28.400000
2014-02-13,04,32.600000,,23.000000,32.800000,40.100000,,17.000000,38.400000,24.600000
2014-02-13,05,31.300000,,19.600000,31.700000,39.100000,,24.100000,23.600000,19.100000
2014-02-13,06,29.400000,,20.000000,32.800000,37.100000,,27.000000,11.200000,25.900000
2014-02-13,07,29.300000,,22.500000,33.200000,36.600000,,33.700000,1.700000,67.300000
2014-02-13,08,37.200000,,30.700000,37.000000,48.200000,,41.200000,3.800000,73.300000
2014-02-13,09,59.200000,,31.600000,38.700000,56.400000,,37.600000,4.900000,61.300000
2014-02-13,10,75.000000,,33.900000,35.400000,75.900000,,21.700000,5.200000,62.800000
2014-02-13,11,73.700000,,29.800000,28.100000,92.000000,,15.600000,15.300000,77.900000
2014-02-13,12,52.200000,,17.500000,23.200000,68.200000,,19.500000,16.800000,50.500000
2014-02-13,13,47.300000,,14.600000,22.300000,48.500000,,17.300000,9.400000,34.300000
2014-02-13,14,32.600000,,18.000000,22.500000,45.200000,,15.400000,11.300000,32.400000
2014-02-13,15,29.700000,,14.700000,,37.000000,,15.700000,11.800000,23.400000
2014-02-13,16,27.400000,,13.000000,23.600000,28.700000,,11.400000,9.400000,21.900000
2014-02-13,17,29.200000,,11.800000,27.400000,21.800000,,13.100000,42.000000,19.800000
2014-02-13,18,48.900000,,21.900000,34.800000,24.500000,,20.900000,14.100000,24.900000
2014-02-13,19,43.100000,,26.800000,35.800000,25.400000,,34.200000,6.900000,30.000000
2014-02-13,20,38.800000,,27.600000,35.800000,23.000000,,37.600000,7.200000,30.300000
2014-02-13,21,41.600000,,23.700000,35.700000,49.900000,,35.700000,6.000000,27.300000
2014-02-13,22,37.000000,,24.600000,36.600000,44.000000,,27.600000,7.800000,29.400000
2014-02-13,23,37.700000,,25.600000,34.500000,40.000000,,30.200000,7.600000,17.800000
2014-02-14,00,42.500000,,24.800000,30.300000,37.600000,,30.300000,8.400000,28.400000
2014-02-14,01,40.500000,,24.700000,32.800000,36.400000,,28.200000,15.100000,37.900000
2014-02-14,02,36.700000,,23.900000,33.300000,37.200000,,29.500000,29.700000,16.100000
2014-02-14,03,33.200000,,23.300000,30.600000,33.800000,,33.700000,51.800000,11.300000
2014-02-14,04,34.300000,,18.600000,28.200000,32.400000,,35.000000,50.900000,7.600000
2014-02-14,05,24.100000,,20.900000,24.000000,32.300000,,35.600000,52.500000,8.500000
2014-02-14,06,33.200000,,22.500000,29.400000,37.500000,,40.700000,41.700000,8.600000
2014-02-14,07,37.700000,,26.700000,35.700000,36.500000,,45.700000,13.700000,19.200000
2014-02-14,08,35.800000,,38.400000,36.700000,34.300000,,54.000000,10.100000,48.100000
2014-02-14,09,47.400000,,44.100000,49.400000,30.500000,,66.200000,5.600000,8.400000
2014-02-14,10,49.900000,,39.700000,33.000000,22.100000,,72.700000,6.800000,15.300000
2014-02-14,11,22.000000,,23.100000,,16.400000,,49.000000,2.500000,14.500000
2014-02-14,12,9.700000,,13.600000,17.100000,10.800000,,36.300000,3.500000,9.100000
2014-02-14,13,9.500000,,11.700000,,7.800000,,14.500000,1.800000,9.600000
2014-02-14,14,9.200000,,9.100000,,7.400000,,6.900000,1.900000,11.400000
2014-02-14,15,9.100000,,9.800000,14.200000,7.400000,,5.500000,1.900000,10.000000
2014-02-14,16,12.100000,,9.600000,17.300000,6.000000,,8.300000,1.500000,8.200000
2014-02-14,17,21.300000,,16.600000,21.700000,10.300000,,9.700000,2.900000,11.200000
2014-02-14,18,41.900000,,26.300000,33.800000,30.700000,,32.100000,4.900000,17.700000
2014-02-14,19,41.100000,,29.000000,41.700000,37.300000,,44.100000,2.300000,35.400000
2014-02-14,20,39.600000,,30.000000,39.900000,55.900000,,51.400000,4.200000,29.600000
2014-02-14,21,37.200000,,34.800000,41.800000,58.000000,,50.300000,4.600000,24.200000
2014-02-14,22,40.900000,,39.100000,45.800000,51.600000,,42.100000,4.800000,32.800000
2014-02-14,23,49.200000,,35.100000,42.300000,54.000000,,36.800000,5.800000,21.700000
2014-02-15,00,40.700000,,34.700000,41.300000,52.800000,,37.500000,9.300000,18.200000
2014-02-15,01,36.900000,,33.300000,43.500000,47.900000,,43.100000,16.600000,20.300000
2014-02-15,02,34.800000,,33.000000,42.300000,44.300000,,46.400000,24.200000,16.400000
2014-02-15,03,35.800000,,16.600000,29.800000,44.200000,,44.400000,29.100000,18.200000
2014-02-15,04,36.400000,,13.100000,,43.600000,,32.400000,44.500000,18.500000
2014-02-15,05,34.700000,,20.300000,,45.200000,,23.800000,42.300000,16.200000
2014-02-15,06,35.200000,,21.800000,,44.900000,,36.200000,35.800000,16.800000
2014-02-15,07,37.900000,,27.400000,25.300000,44.500000,,39.700000,18.400000,32.500000
2014-02-15,08,40.200000,,22.700000,27.000000,55.600000,,40.300000,12.300000,40.100000
2014-02-15,09,38.800000,,21.700000,23.000000,66.100000,,38.600000,11.200000,35.700000
2014-02-15,10,48.600000,,17.100000,20.800000,50.900000,,40.000000,12.400000,26.100000
2014-02-15,11,49.100000,,19.100000,26.500000,37.300000,,14.000000,20.100000,27.200000
2014-02-15,12,35.500000,,20.200000,22.800000,28.100000,,9.800000,18.300000,30.300000
2014-02-15,13,23.400000,,11.100000,24.400000,42.000000,,9.200000,18.900000,22.100000
2014-02-15,14,18.500000,,10.700000,23.600000,29.700000,,7.700000,18.500000,16.500000
2014-02-15,15,17.300000,,10.300000,,22.100000,,7.600000,24.800000,14.200000
2014-02-15,16,15.300000,,11.300000,24.200000,21.800000,,12.200000,15.300000,13.800000
2014-02-15,17,,,11.500000,26.000000,19.300000,,22.100000,21.900000,14.000000
2014-02-15,18,,,16.500000,28.300000,26.600000,,22.300000,22.300000,16.400000
2014-02-15,19,,,32.600000,37.100000,30.300000,,47.100000,5.500000,17.500000
2014-02-15,20,39.300000,,34.300000,38.600000,26.600000,,46.200000,13.300000,20.500000
2014-02-15,21,47.300000,,30.000000,37.600000,57.700000,,43.000000,16.300000,22.500000
2014-02-15,22,45.000000,,30.300000,35.900000,53.900000,,36.400000,36.600000,15.700000
2014-02-15,23,47.600000,,29.000000,36.600000,48.600000,,34.200000,36.700000,12.900000
2014-02-16,00,41.900000,,27.400000,34.600000,43.500000,,28.000000,59.100000,14.600000
2014-02-16,01,43.500000,,26.100000,29.700000,41.100000,,23.600000,58.500000,15.900000
2014-02-16,02,38.400000,,25.100000,27.800000,43.000000,,21.800000,47.500000,16.700000
2014-02-16,03,38.600000,,24.100000,32.600000,38.800000,,25.400000,50.500000,11.200000
2014-02-16,04,34.800000,,23.400000,32.500000,37.000000,,24.600000,48.100000,10.700000
2014-02-16,05,31.000000,,22.100000,27.900000,39.600000,,29.700000,47.500000,9.300000
2014-02-16,06,25.800000,,20.300000,26.600000,37.600000,,26.900000,44.800000,14.200000
2014-02-16,07,30.400000,,20.200000,26.900000,34.600000,,24.200000,45.900000,11.200000
2014-02-16,08,34.000000,,26.600000,,30.600000,,34.800000,51.200000,14.400000
2014-02-16,09,36.200000,,34.200000,24.400000,26.700000,,55.000000,37.100000,10.000000
2014-02-16,10,33.600000,,39.400000,24.700000,27.100000,,26.300000,27.900000,8.400000
2014-02-16,11,58.900000,,35.900000,19.900000,38.500000,,20.400000,19.100000,19.700000
2014-02-16,12,50.800000,,11.600000,,59.600000,,17.300000,52.900000,33.400000
2014-02-16,13,33.800000,,14.700000,19.200000,37.500000,,15.200000,22.300000,21.500000
2014-02-16,14,,,13.700000,21.700000,25.300000,,15.500000,22.200000,17.400000
2014-02-16,15,,,14.000000,21.600000,,,9.900000,34.900000,14.600000
2014-02-16,16,,,11.200000,22.700000,,,10.300000,17.500000,12.600000
2014-02-16,17,,,9.700000,,,,8.600000,33.700000,10.400000
2014-02-16,18,,,12.000000,,17.500000,,10.400000,30.700000,11.300000
2014-02-16,19,,,13.600000,25.300000,16.000000,,29.900000,11.200000,10.500000
2014-02-16,20,25.200000,,14.300000,28.300000,20.000000,,30.600000,13.800000,10.100000
2014-02-16,21,29.800000,,16.900000,33.200000,29.700000,,31.700000,16.100000,15.400000
2014-02-16,22,29.300000,,23.200000,36.700000,34.200000,,30.500000,25.700000,20.800000
2014-02-16,23,28.100000,,23.200000,35.500000,33.100000,,23.700000,30.400000,15.600000
2014-02-17,00,28.500000,,19.100000,30.700000,30.200000,,12.400000,26.200000,11.300000
2014-02-17,01,31.200000,,13.500000,26.200000,27.200000,,9.400000,39.300000,8.000000
2014-02-17,02,28.900000,,14.200000,22.400000,21.700000,,6.900000,39.000000,6.600000
2014-02-17,03,22.200000,,13.700000,21.200000,,,8.800000,38.200000,7.800000
2014-02-17,04,25.300000,,14.100000,,23.400000,,12.300000,38.700000,9.600000
2014-02-17,05,24.300000,,14.800000,25.000000,26.400000,,21.800000,43.200000,9.100000
2014-02-17,06,27.400000,,20.100000,28.200000,32.200000,,21.700000,45.200000,10.400000
2014-02-17,07,29.000000,,20.700000,29.100000,35.400000,,22.900000,10.500000,12.000000
2014-02-17,08,32.100000,,23.200000,33.300000,36.300000,,28.600000,16.900000,32.900000
2014-02-17,09,47.400000,,26.700000,35.800000,42.300000,,28.200000,11.000000,11.600000
2014-02-17,10,70.100000,,23.400000,28.800000,43.000000,,26.100000,4.200000,15.300000
2014-02-17,11,38.500000,,11.600000,21.100000,38.800000,,34.900000,4.300000,36.400000
2014-02-17,12,24.400000,,7.900000,18.600000,18.700000,,15.600000,5.500000,18.300000
2014-02-17,13,21.300000,,7.100000,21.200000,20.000000,,9.800000,4.600000,14.000000
2014-02-17,14,19.300000,,7.000000,22.400000,10.200000,,6.500000,2.600000,11.300000
2014-02-17,15,14.500000,,7.700000,22.600000,8.400000,,10.000000,2.700000,9.400000
2014-02-17,16,17.000000,,7.400000,24.400000,12.000000,,16.600000,3.100000,8.900000
2014-02-17,17,19.600000,,9.500000,26.500000,,,13.000000,6.300000,8.300000
2014-02-17,18,29.800000,,11.800000,29.000000,17.500000,,15.300000,13.700000,13.900000
2014-02-17,19,26.300000,,12.900000,30.700000,23.900000,,26.300000,22.000000,17.100000
2014-02-17,20,27.900000,,17.800000,31.200000,27.700000,,20.800000,13.900000,14.600000
2014-02-17,21,23.600000,,16.700000,25.100000,30.500000,,22.900000,10.400000,12.000000
2014-02-17,22,25.300000,,15.400000,24.300000,34.000000,,31.600000,13.600000,12.600000
2014-02-17,23,28.400000,,17.000000,,33.700000,,33.000000,19.800000,13.200000
2014-02-18,00,29.300000,,9.900000,25.600000,38.600000,,31.200000,14.300000,13.900000
2014-02-18,01,26.100000,,9.200000,22.900000,28.600000,,28.400000,22.200000,9.500000
2014-02-18,02,,,7.800000,19.200000,26.300000,,22.100000,28.200000,8.600000
2014-02-18,03,,,12.100000,,26.800000,,12.500000,32.100000,
2014-02-18,04,,,12.500000,,28.600000,,15.100000,30.500000,5.800000
2014-02-18,05,,,14.100000,22.100000,27.800000,,19.300000,30.100000,5.700000
2014-02-18,06,20.100000,,19.300000,26.900000,24.500000,,22.100000,16.100000,7.500000
2014-02-18,07,29.800000,,21.200000,28.700000,30.600000,,26.200000,7.300000,9.500000
2014-02-18,08,31.700000,,23.600000,30.900000,34.100000,,27.100000,5.600000,10.600000
2014-02-18,09,33.100000,,21.900000,26.100000,44.100000,,23.300000,3.700000,10.700000
2014-02-18,10,28.200000,,14.100000,21.600000,55.100000,,17.300000,4.000000,13.700000
2014-02-18,11,23.000000,,10.500000,20.300000,43.000000,,15.100000,4.100000,12.600000
2014-02-18,12,15.300000,,11.300000,21.600000,34.200000,,8.900000,4.800000,10.100000
2014-02-18,13,16.700000,,9.300000,22.600000,26.100000,,10.700000,4.200000,
2014-02-18,14,13.400000,,6.800000,23.500000,21.200000,,9.800000,4.600000,10.000000
2014-02-18,15,12.800000,,6.500000,22.200000,15.900000,,11.600000,4.200000,9.700000
2014-02-18,16,13.200000,,9.100000,24.000000,12.700000,,10.000000,4.900000,10.900000
2014-02-18,17,,,8.600000,26.000000,14.600000,,13.500000,7.200000,11.600000
2014-02-18,18,,,11.900000,30.600000,17.700000,,31.300000,8.600000,8.100000
2014-02-18,19,,,20.800000,34.300000,21.200000,,36.700000,5.200000,12.400000
2014-02-18,20,,,23.200000,38.700000,21.600000,,36.400000,6.100000,9.900000
2014-02-18,21,,,26.000000,40.200000,32.200000,,30.900000,12.800000,10.400000
2014-02-18,22,26.300000,,24.900000,41.200000,38.600000,,25.300000,13.400000,8.400000
2014-02-18,23,33.600000,,22.800000,36.600000,37.700000,,19.100000,17.800000,9.900000
2014-02-19,00,31.800000,,14.000000,27.000000,35.900000,,10.300000,16.500000,8.500000
2014-02-19,01,28.800000,,9.500000,24.100000,29.100000,,8.100000,16.200000,11.200000
2014-02-19,02,26.300000,,9.800000,22.400000,22.400000,,7.700000,33.100000,8.300000
2014-02-19,03,21.100000,,12.400000,22.400000,21.100000,,3.800000,36.500000,4.900000
2014-02-19,04,18.900000,,11.800000,25.000000,24.300000,,4.100000,33.400000,6.100000
2014-02-19,05,19.500000,,15.300000,28.200000,24.300000,,6.600000,37.400000,7.500000
2014-02-19,06,22.400000,,17.200000,32.400000,25.500000,,14.300000,15.400000,10.400000
2014-02-19,07,26.900000,,18.600000,34.700000,26.700000,,19.200000,9.100000,11.200000
2014-02-19,08,32.000000,,19.000000,37.400000,30.500000,,23.400000,4.400000,14.900000
2014-02-19,09,37.200000,,16.400000,35.500000,38.100000,,16.100000,5.400000,18.400000
